school_id,month,infrastructure_deficit_pct,electricity_availability,drinking_water_availability,functional_toilet_availability,boundary_wall_availability,playground_availability,infrastructure_records,school_name,district,block,total_enrolled_students,school_type,medium
SCH0302,2025-05,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Middle School Sama,Amritsar,Tarn Taran,151,Upper Primary,English
SCH0302,2025-06,6.666666666666667,50.0,100.0,100.0,100.0,100.0,3,Govt. Middle School Sama,Amritsar,Tarn Taran,151,Upper Primary,English
SCH0302,2025-07,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Middle School Sama,Amritsar,Tarn Taran,151,Upper Primary,English
SCH0302,2025-10,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Middle School Sama,Amritsar,Tarn Taran,151,Upper Primary,English
SCH0302,2025-11,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Middle School Sama,Amritsar,Tarn Taran,151,Upper Primary,English
SCH0302,2026-01,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Middle School Sama,Amritsar,Tarn Taran,151,Upper Primary,English
SCH0302,2026-02,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Middle School Sama,Amritsar,Tarn Taran,151,Upper Primary,English
SCH0303,2025-06,35.0,100.0,100.0,100.0,50.0,0.0,2,Govt. Elementary School Bava,Jalandhar,Unknown,443,Primary,Hindi
SCH0303,2025-12,20.0,0.0,100.0,100.0,100.0,100.0,1,Govt. Elementary School Bava,Jalandhar,Unknown,443,Primary,Hindi
SCH0303,2026-01,60.0,100.0,100.0,0.0,0.0,0.0,1,Govt. Elementary School Bava,Jalandhar,Unknown,443,Primary,Hindi
SCH0303,2026-02,40.0,100.0,50.0,100.0,0.0,50.0,2,Govt. Elementary School Bava,Jalandhar,Unknown,443,Primary,Hindi
SCH0304,2025-04,60.0,0.0,100.0,0.0,0.0,100.0,1,Govt. Senior Secondary School Dubey,Sangrur,Dhuri,40,Higher Secondary,English
SCH0304,2025-10,80.0,0.0,100.0,0.0,0.0,0.0,1,Govt. Senior Secondary School Dubey,Sangrur,Dhuri,40,Higher Secondary,English
SCH0304,2026-02,80.0,0.0,100.0,0.0,0.0,0.0,1,Govt. Senior Secondary School Dubey,Sangrur,Dhuri,40,Higher Secondary,English
SCH0304,2026-03,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Senior Secondary School Dubey,Sangrur,Dhuri,40,Higher Secondary,English
SCH0305,2025-08,30.0,100.0,100.0,50.0,100.0,0.0,2,Govt. Senior Secondary School Mane,Jalandhar,Unknown,87,Secondary,English
SCH0305,2025-09,30.0,100.0,50.0,100.0,100.0,0.0,2,Govt. Senior Secondary School Mane,Jalandhar,Unknown,87,Secondary,English
SCH0305,2026-10,40.0,0.0,0.0,100.0,100.0,100.0,1,Govt. Senior Secondary School Mane,Jalandhar,Unknown,87,Secondary,English
SCH0306,2025-01,60.0,0.0,100.0,100.0,0.0,0.0,1,Govt. Elementary School Bhardwaj,Patiala,Unknown,375,Primary,Hindi
SCH0306,2025-05,20.0,100.0,100.0,100.0,0.0,100.0,1,Govt. Elementary School Bhardwaj,Patiala,Unknown,375,Primary,Hindi
SCH0306,2025-06,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Elementary School Bhardwaj,Patiala,Unknown,375,Primary,Hindi
SCH0306,2025-11,40.0,100.0,0.0,0.0,100.0,100.0,1,Govt. Elementary School Bhardwaj,Patiala,Unknown,375,Primary,Hindi
SCH0306,2025-12,50.0,50.0,100.0,50.0,0.0,50.0,2,Govt. Elementary School Bhardwaj,Patiala,Unknown,375,Primary,Hindi
SCH0307,2025-02,25.0,100.0,100.0,100.0,0.0,,1,Govt. Elementary School Wali,Unknown,Rajpura,44,Secondary,Punjabi
SCH0307,2025-05,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Elementary School Wali,Unknown,Rajpura,44,Secondary,Punjabi
SCH0307,2025-08,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Elementary School Wali,Unknown,Rajpura,44,Secondary,Punjabi
SCH0307,2025-12,20.0,100.0,100.0,0.0,100.0,100.0,1,Govt. Elementary School Wali,Unknown,Rajpura,44,Secondary,Punjabi
SCH0307,2026-01,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Elementary School Wali,Unknown,Rajpura,44,Secondary,Punjabi
SCH0307,2026-03,20.0,100.0,100.0,100.0,0.0,100.0,1,Govt. Elementary School Wali,Unknown,Rajpura,44,Secondary,Punjabi
SCH0308,2025-08,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Middle School Butala,Amritsar,Amritsar-II,236,Primary,Hindi
SCH0308,2025-12,75.0,0.0,0.0,,0.0,100.0,1,Govt. Middle School Butala,Amritsar,Amritsar-II,236,Primary,Hindi
SCH0308,2026-10,20.0,100.0,100.0,100.0,0.0,100.0,1,Govt. Middle School Butala,Amritsar,Amritsar-II,236,Primary,Hindi
SCH0309,2025-07,32.5,50.0,50.0,100.0,0.0,100.0,2,Govt. Primary School Garde,Ferozepur,Zira,368,Upper Primary,Hindi
SCH0309,2025-09,50.0,100.0,,100.0,0.0,0.0,1,Govt. Primary School Garde,Ferozepur,Zira,368,Upper Primary,Hindi
SCH0309,2026-10,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Primary School Garde,Ferozepur,Zira,368,Upper Primary,Hindi
SCH0310,2025-07,20.0,100.0,100.0,100.0,0.0,100.0,1,Govt. Elementary School Nair,Sangrur,Malerkotla,409,Upper Primary,Punjabi
SCH0310,2025-08,25.0,,100.0,100.0,0.0,100.0,1,Govt. Elementary School Nair,Sangrur,Malerkotla,409,Upper Primary,Punjabi
SCH0310,2025-09,0.0,100.0,100.0,,100.0,100.0,1,Govt. Elementary School Nair,Sangrur,Malerkotla,409,Upper Primary,Punjabi
SCH0310,2025-10,60.0,50.0,100.0,50.0,0.0,0.0,2,Govt. Elementary School Nair,Sangrur,Malerkotla,409,Upper Primary,Punjabi
SCH0311,2025-05,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Elementary School Sarkar,Amritsar,Amritsar-II,425,Higher Secondary,Hindi
SCH0311,2025-08,20.0,100.0,100.0,0.0,100.0,100.0,1,Govt. Elementary School Sarkar,Amritsar,Amritsar-II,425,Higher Secondary,Hindi
SCH0311,2025-09,26.666666666666664,100.0,100.0,100.0,100.0,0.0,2,Govt. Elementary School Sarkar,Amritsar,Amritsar-II,425,Higher Secondary,Hindi
SCH0311,2025-10,20.0,50.0,100.0,50.0,100.0,100.0,2,Govt. Elementary School Sarkar,Amritsar,Amritsar-II,425,Higher Secondary,Hindi
SCH0311,2026-01,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Elementary School Sarkar,Amritsar,Amritsar-II,425,Higher Secondary,Hindi
SCH0312,2025-04,40.0,0.0,100.0,100.0,100.0,0.0,1,Govt. Primary School Sagar,Patiala,Samana,370,Secondary,English
SCH0312,2025-05,40.0,100.0,0.0,100.0,0.0,100.0,1,Govt. Primary School Sagar,Patiala,Samana,370,Secondary,English
SCH0312,2025-09,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Primary School Sagar,Patiala,Samana,370,Secondary,English
SCH0312,2025-11,25.0,100.0,100.0,100.0,,0.0,1,Govt. Primary School Sagar,Patiala,Samana,370,Secondary,English
SCH0312,2025-12,75.0,0.0,100.0,0.0,,0.0,1,Govt. Primary School Sagar,Patiala,Samana,370,Secondary,English
SCH0312,2026-03,25.0,100.0,100.0,100.0,0.0,,1,Govt. Primary School Sagar,Patiala,Samana,370,Secondary,English
SCH0313,2025-04,0.0,100.0,,100.0,100.0,,1,Govt. Senior Secondary School Behl,Patiala,Nabha,422,Primary,Punjabi
SCH0313,2026-02,60.0,0.0,0.0,0.0,100.0,100.0,1,Govt. Senior Secondary School Behl,Patiala,Nabha,422,Primary,Punjabi
SCH0314,2025-04,60.0,0.0,100.0,100.0,0.0,0.0,1,Govt. Middle School Kakar,Patiala,Rajpura,366,Primary,Hindi
SCH0314,2025-06,40.0,100.0,0.0,100.0,100.0,0.0,1,Govt. Middle School Kakar,Patiala,Rajpura,366,Primary,Hindi
SCH0314,2026-02,20.0,33.33333333333333,100.0,66.66666666666666,100.0,100.0,3,Govt. Middle School Kakar,Patiala,Rajpura,366,Primary,Hindi
SCH0315,2025-05,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Primary School Chakraborty,Ferozepur,Unknown,319,Higher Secondary,Punjabi
SCH0315,2025-06,20.0,100.0,100.0,100.0,100.0,0.0,2,Govt. Primary School Chakraborty,Ferozepur,Unknown,319,Higher Secondary,Punjabi
SCH0315,2025-07,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Primary School Chakraborty,Ferozepur,Unknown,319,Higher Secondary,Punjabi
SCH0315,2026-01,20.0,100.0,100.0,100.0,0.0,100.0,1,Govt. Primary School Chakraborty,Ferozepur,Unknown,319,Higher Secondary,Punjabi
SCH0316,2025-01,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Elementary School Dhingra,Unknown,Doraha,150,Primary,Hindi
SCH0316,2025-07,30.0,50.0,50.0,100.0,100.0,50.0,2,Govt. Elementary School Dhingra,Unknown,Doraha,150,Primary,Hindi
SCH0316,2025-10,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Elementary School Dhingra,Unknown,Doraha,150,Primary,Hindi
SCH0316,2025-11,20.0,100.0,0.0,100.0,100.0,100.0,1,Govt. Elementary School Dhingra,Unknown,Doraha,150,Primary,Hindi
SCH0317,2025-05,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Middle School Purohit,Ferozepur,Unknown,399,Upper Primary,Hindi
SCH0317,2025-10,50.0,100.0,50.0,50.0,50.0,0.0,2,Govt. Middle School Purohit,Ferozepur,Unknown,399,Upper Primary,Hindi
SCH0317,2025-12,32.5,100.0,100.0,50.0,100.0,0.0,2,Govt. Middle School Purohit,Ferozepur,Unknown,399,Upper Primary,Hindi
SCH0318,2025-04,25.0,100.0,,0.0,100.0,100.0,1,Govt. Elementary School Rout,Jalandhar,Nakodar,240,Primary,Hindi
SCH0318,2025-05,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Elementary School Rout,Jalandhar,Nakodar,240,Primary,Hindi
SCH0318,2025-09,60.0,100.0,100.0,0.0,0.0,0.0,1,Govt. Elementary School Rout,Jalandhar,Nakodar,240,Primary,Hindi
SCH0318,2025-10,40.0,0.0,100.0,100.0,100.0,0.0,1,Govt. Elementary School Rout,Jalandhar,Nakodar,240,Primary,Hindi
SCH0318,2026-02,12.5,100.0,100.0,100.0,100.0,50.0,2,Govt. Elementary School Rout,Jalandhar,Nakodar,240,Primary,Hindi
SCH0319,2025-05,20.0,100.0,100.0,100.0,0.0,100.0,1,Govt. Primary School Bassi,Ludhiana,Ludhiana-II,84,Primary,Hindi
SCH0319,2025-07,0.0,100.0,100.0,100.0,100.0,,1,Govt. Primary School Bassi,Ludhiana,Ludhiana-II,84,Primary,Hindi
SCH0319,2025-08,20.0,0.0,100.0,100.0,100.0,100.0,1,Govt. Primary School Bassi,Ludhiana,Ludhiana-II,84,Primary,Hindi
SCH0319,2025-12,0.0,,100.0,100.0,100.0,100.0,1,Govt. Primary School Bassi,Ludhiana,Ludhiana-II,84,Primary,Hindi
SCH0319,2026-03,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Primary School Bassi,Ludhiana,Ludhiana-II,84,Primary,Hindi
SCH0320,2025-07,30.0,50.0,50.0,100.0,100.0,50.0,2,Govt. Middle School Dave,Amritsar,Amritsar-I,402,Primary,English
SCH0320,2025-11,50.0,100.0,100.0,,0.0,0.0,1,Govt. Middle School Dave,Amritsar,Amritsar-I,402,Primary,English
SCH0320,2025-12,40.0,50.0,100.0,100.0,50.0,0.0,2,Govt. Middle School Dave,Amritsar,Amritsar-I,402,Primary,English
SCH0321,2025-04,60.0,100.0,0.0,100.0,0.0,0.0,1,Govt. Primary School Nayak,Jalandhar,Nakodar,104,Secondary,Punjabi
SCH0321,2025-06,33.33333333333333,100.0,,,100.0,0.0,1,Govt. Primary School Nayak,Jalandhar,Nakodar,104,Secondary,Punjabi
SCH0321,2025-07,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Primary School Nayak,Jalandhar,Nakodar,104,Secondary,Punjabi
SCH0321,2025-09,63.333333333333336,50.0,66.66666666666666,66.66666666666666,0.0,0.0,3,Govt. Primary School Nayak,Jalandhar,Nakodar,104,Secondary,Punjabi
SCH0321,2025-10,55.0,0.0,100.0,0.0,0.0,100.0,2,Govt. Primary School Nayak,Jalandhar,Nakodar,104,Secondary,Punjabi
SCH0321,2025-11,33.33333333333333,,100.0,100.0,,0.0,1,Govt. Primary School Nayak,Jalandhar,Nakodar,104,Secondary,Punjabi
SCH0321,2026-01,20.0,100.0,100.0,100.0,50.0,50.0,2,Govt. Primary School Nayak,Jalandhar,Nakodar,104,Secondary,Punjabi
SCH0322,2025-04,60.0,100.0,100.0,0.0,0.0,0.0,1,Govt. Primary School Tak,Moga,Nihal Singh Wala,179,Secondary,Hindi
SCH0322,2025-05,40.0,0.0,100.0,100.0,0.0,100.0,1,Govt. Primary School Tak,Moga,Nihal Singh Wala,179,Secondary,Hindi
SCH0322,2025-08,40.0,0.0,100.0,0.0,100.0,100.0,1,Govt. Primary School Tak,Moga,Nihal Singh Wala,179,Secondary,Hindi
SCH0322,2025-10,60.0,0.0,100.0,100.0,0.0,0.0,1,Govt. Primary School Tak,Moga,Nihal Singh Wala,179,Secondary,Hindi
SCH0322,2025-11,10.0,100.0,100.0,100.0,50.0,100.0,2,Govt. Primary School Tak,Moga,Nihal Singh Wala,179,Secondary,Hindi
SCH0322,2025-12,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Primary School Tak,Moga,Nihal Singh Wala,179,Secondary,Hindi
SCH0322,2026-02,22.5,100.0,100.0,100.0,50.0,50.0,2,Govt. Primary School Tak,Moga,Nihal Singh Wala,179,Secondary,Hindi
SCH0322,2026-03,25.0,100.0,100.0,100.0,0.0,,1,Govt. Primary School Tak,Moga,Nihal Singh Wala,179,Secondary,Hindi
SCH0323,2025-06,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Middle School Kapoor,Moga,Moga-I,295,Upper Primary,Hindi
SCH0323,2025-09,30.0,50.0,100.0,100.0,100.0,0.0,2,Govt. Middle School Kapoor,Moga,Moga-I,295,Upper Primary,Hindi
SCH0323,2026-02,0.0,100.0,100.0,100.0,,100.0,1,Govt. Middle School Kapoor,Moga,Moga-I,295,Upper Primary,Hindi
SCH0323,2026-11,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Middle School Kapoor,Moga,Moga-I,295,Upper Primary,Hindi
SCH0324,2025-09,0.0,100.0,100.0,,100.0,,1,Govt. Primary School Sundaram,Amritsar,Amritsar-II,419,Primary,Punjabi
SCH0324,2025-10,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Primary School Sundaram,Amritsar,Amritsar-II,419,Primary,Punjabi
SCH0324,2026-03,60.0,100.0,100.0,0.0,0.0,0.0,1,Govt. Primary School Sundaram,Amritsar,Amritsar-II,419,Primary,Punjabi
SCH0325,2025-05,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Elementary School Babu,Moga,Nihal Singh Wala,116,Primary,Hindi
SCH0325,2025-06,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Elementary School Babu,Moga,Nihal Singh Wala,116,Primary,Hindi
SCH0325,2025-08,40.0,100.0,0.0,100.0,100.0,0.0,1,Govt. Elementary School Babu,Moga,Nihal Singh Wala,116,Primary,Hindi
SCH0325,2025-09,40.0,0.0,100.0,100.0,100.0,0.0,1,Govt. Elementary School Babu,Moga,Nihal Singh Wala,116,Primary,Hindi
SCH0325,2025-11,60.0,0.0,100.0,0.0,100.0,0.0,1,Govt. Elementary School Babu,Moga,Nihal Singh Wala,116,Primary,Hindi
SCH0325,2026-01,20.0,100.0,100.0,0.0,100.0,100.0,1,Govt. Elementary School Babu,Moga,Nihal Singh Wala,116,Primary,Hindi
SCH0326,2025-05,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Primary School Balasubramanian,Ferozepur,Makhu,178,Secondary,Hindi
SCH0326,2025-08,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Primary School Balasubramanian,Ferozepur,Makhu,178,Secondary,Hindi
SCH0326,2025-10,20.0,0.0,100.0,100.0,100.0,100.0,1,Govt. Primary School Balasubramanian,Ferozepur,Makhu,178,Secondary,Hindi
SCH0326,2025-12,40.0,100.0,100.0,0.0,100.0,0.0,1,Govt. Primary School Balasubramanian,Ferozepur,Makhu,178,Secondary,Hindi
SCH0326,2026-01,50.0,100.0,,0.0,100.0,0.0,1,Govt. Primary School Balasubramanian,Ferozepur,Makhu,178,Secondary,Hindi
SCH0327,2025-09,30.0,50.0,100.0,50.0,50.0,100.0,2,Govt. Middle School Muni,Ludhiana,Machhiwara,75,Secondary,Hindi
SCH0327,2026-01,0.0,100.0,100.0,100.0,,100.0,1,Govt. Middle School Muni,Ludhiana,Machhiwara,75,Secondary,Hindi
SCH0327,2026-03,32.5,100.0,100.0,50.0,0.0,100.0,2,Govt. Middle School Muni,Ludhiana,Machhiwara,75,Secondary,Hindi
SCH0328,2025-09,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Senior Secondary School Sarraf,Sangrur,Sangrur,228,Secondary,Hindi
SCH0328,2025-12,40.0,0.0,100.0,100.0,100.0,0.0,1,Govt. Senior Secondary School Sarraf,Sangrur,Sangrur,228,Secondary,Hindi
SCH0328,2026-02,40.0,0.0,100.0,100.0,0.0,100.0,1,Govt. Senior Secondary School Sarraf,Sangrur,Sangrur,228,Secondary,Hindi
SCH0329,2025-04,10.0,100.0,100.0,100.0,100.0,0.0,2,Govt. Elementary School Modi,Sangrur,Unknown,415,Upper Primary,Hindi
SCH0329,2025-05,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Elementary School Modi,Sangrur,Unknown,415,Upper Primary,Hindi
SCH0329,2025-09,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Elementary School Modi,Sangrur,Unknown,415,Upper Primary,Hindi
SCH0329,2025-11,35.0,100.0,100.0,50.0,0.0,100.0,2,Govt. Elementary School Modi,Sangrur,Unknown,415,Upper Primary,Hindi
SCH0329,2025-12,50.0,100.0,,0.0,100.0,0.0,1,Govt. Elementary School Modi,Sangrur,Unknown,415,Upper Primary,Hindi
SCH0330,2025-08,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Middle School Badami,Unknown,Moga-I,211,Higher Secondary,Hindi
SCH0330,2025-11,40.0,0.0,100.0,100.0,100.0,0.0,1,Govt. Middle School Badami,Unknown,Moga-I,211,Higher Secondary,Hindi
SCH0330,2025-12,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Middle School Badami,Unknown,Moga-I,211,Higher Secondary,Hindi
SCH0330,2026-01,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Middle School Badami,Unknown,Moga-I,211,Higher Secondary,Hindi
SCH0330,2026-02,20.0,100.0,100.0,100.0,0.0,100.0,1,Govt. Middle School Badami,Unknown,Moga-I,211,Higher Secondary,Hindi
SCH0330,2026-03,35.0,100.0,50.0,100.0,100.0,0.0,2,Govt. Middle School Badami,Unknown,Moga-I,211,Higher Secondary,Hindi
SCH0331,2025-06,60.0,0.0,0.0,100.0,100.0,0.0,1,Govt. Primary School Raju,Patiala,Unknown,291,Upper Primary,Hindi
SCH0331,2025-07,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Primary School Raju,Patiala,Unknown,291,Upper Primary,Hindi
SCH0331,2025-09,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Primary School Raju,Patiala,Unknown,291,Upper Primary,Hindi
SCH0331,2025-11,60.0,0.0,100.0,0.0,100.0,0.0,1,Govt. Primary School Raju,Patiala,Unknown,291,Upper Primary,Hindi
SCH0331,2026-02,40.0,100.0,100.0,0.0,0.0,100.0,1,Govt. Primary School Raju,Patiala,Unknown,291,Upper Primary,Hindi
SCH0331,2026-03,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Primary School Raju,Patiala,Unknown,291,Upper Primary,Hindi
SCH0332,2025-06,40.0,0.0,100.0,100.0,100.0,0.0,1,Govt. Senior Secondary School Lad,Ferozepur,Makhu,274,Primary,Punjabi
SCH0332,2025-12,10.0,100.0,100.0,100.0,50.0,100.0,2,Govt. Senior Secondary School Lad,Ferozepur,Makhu,274,Primary,Punjabi
SCH0332,2026-01,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Senior Secondary School Lad,Ferozepur,Makhu,274,Primary,Punjabi
SCH0333,2025-04,80.0,0.0,100.0,0.0,0.0,0.0,1,Govt. Middle School Warrior,Amritsar,Amritsar-I,262,Upper Primary,Punjabi
SCH0334,2025-01,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Senior Secondary School Gole,Moga,Bagha Purana,271,Primary,Hindi
SCH0334,2025-04,42.5,0.0,100.0,100.0,50.0,0.0,2,Govt. Senior Secondary School Gole,Moga,Bagha Purana,271,Primary,Hindi
SCH0334,2025-06,40.0,50.0,100.0,50.0,50.0,50.0,2,Govt. Senior Secondary School Gole,Moga,Bagha Purana,271,Primary,Hindi
SCH0334,2025-09,0.0,100.0,100.0,100.0,100.0,100.0,2,Govt. Senior Secondary School Gole,Moga,Bagha Purana,271,Primary,Hindi
SCH0334,2025-10,50.0,50.0,66.66666666666666,66.66666666666666,33.33333333333333,33.33333333333333,3,Govt. Senior Secondary School Gole,Moga,Bagha Purana,271,Primary,Hindi
SCH0334,2025-12,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Senior Secondary School Gole,Moga,Bagha Purana,271,Primary,Hindi
SCH0335,2025-05,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Primary School Kota,Amritsar,Amritsar-II,94,Higher Secondary,Hindi
SCH0335,2026-01,40.0,0.0,100.0,100.0,0.0,100.0,1,Govt. Primary School Kota,Amritsar,Amritsar-II,94,Higher Secondary,Hindi
SCH0335,2026-07,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Primary School Kota,Amritsar,Amritsar-II,94,Higher Secondary,Hindi
SCH0336,2025-04,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Middle School Sridhar,Sangrur,Malerkotla,277,Primary,Hindi
SCH0336,2025-06,25.0,100.0,100.0,100.0,,0.0,1,Govt. Middle School Sridhar,Sangrur,Malerkotla,277,Primary,Hindi
SCH0336,2025-08,20.0,100.0,100.0,100.0,100.0,0.0,2,Govt. Middle School Sridhar,Sangrur,Malerkotla,277,Primary,Hindi
SCH0336,2025-12,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Middle School Sridhar,Sangrur,Malerkotla,277,Primary,Hindi
SCH0337,2025-05,20.0,100.0,100.0,100.0,50.0,50.0,2,Govt. Elementary School Bora,Ludhiana,Ludhiana-II,207,Upper Primary,English
SCH0337,2025-06,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Elementary School Bora,Ludhiana,Ludhiana-II,207,Upper Primary,English
SCH0338,2025-04,20.0,100.0,100.0,0.0,100.0,100.0,1,Govt. Senior Secondary School Wali,Bathinda,Unknown,55,Higher Secondary,Punjabi
SCH0338,2025-05,20.0,100.0,50.0,100.0,100.0,50.0,2,Govt. Senior Secondary School Wali,Bathinda,Unknown,55,Higher Secondary,Punjabi
SCH0338,2026-02,25.0,100.0,,100.0,0.0,100.0,1,Govt. Senior Secondary School Wali,Bathinda,Unknown,55,Higher Secondary,Punjabi
SCH0339,2025-04,40.0,100.0,0.0,100.0,0.0,100.0,1,Govt. Elementary School Zacharia,Jalandhar,Jalandhar-I,46,Upper Primary,Punjabi
SCH0339,2025-11,20.0,100.0,0.0,100.0,100.0,100.0,1,Govt. Elementary School Zacharia,Jalandhar,Jalandhar-I,46,Upper Primary,Punjabi
SCH0339,2026-02,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Elementary School Zacharia,Jalandhar,Jalandhar-I,46,Upper Primary,Punjabi
SCH0340,2025-11,20.0,100.0,100.0,100.0,100.0,0.0,2,Govt. Elementary School Manda,Bathinda,Bathinda,51,Upper Primary,Punjabi
SCH0340,2025-12,10.0,50.0,100.0,100.0,100.0,100.0,2,Govt. Elementary School Manda,Bathinda,Bathinda,51,Upper Primary,Punjabi
SCH0340,2026-01,66.66666666666666,0.0,100.0,,,0.0,1,Govt. Elementary School Manda,Bathinda,Bathinda,51,Upper Primary,Punjabi
SCH0341,2025-04,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Elementary School Virk,Moga,Moga-I,61,Primary,Punjabi
SCH0341,2025-05,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Elementary School Virk,Moga,Moga-I,61,Primary,Punjabi
SCH0341,2025-06,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Elementary School Virk,Moga,Moga-I,61,Primary,Punjabi
SCH0341,2025-08,40.0,100.0,100.0,0.0,100.0,0.0,1,Govt. Elementary School Virk,Moga,Moga-I,61,Primary,Punjabi
SCH0341,2025-11,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Elementary School Virk,Moga,Moga-I,61,Primary,Punjabi
SCH0343,2025-06,60.0,100.0,100.0,0.0,0.0,0.0,1,Govt. Elementary School Bassi,Jalandhar,Jalandhar-I,354,Upper Primary,Hindi
SCH0343,2025-10,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Elementary School Bassi,Jalandhar,Jalandhar-I,354,Upper Primary,Hindi
SCH0343,2026-01,10.0,100.0,100.0,100.0,100.0,50.0,2,Govt. Elementary School Bassi,Jalandhar,Jalandhar-I,354,Upper Primary,Hindi
SCH0343,2026-03,40.0,100.0,100.0,0.0,0.0,100.0,1,Govt. Elementary School Bassi,Jalandhar,Jalandhar-I,354,Upper Primary,Hindi
SCH0343,2026-10,60.0,0.0,100.0,0.0,100.0,0.0,1,Govt. Elementary School Bassi,Jalandhar,Jalandhar-I,354,Upper Primary,Hindi
SCH0344,2025-05,60.0,0.0,100.0,100.0,0.0,0.0,1,Govt. Senior Secondary School Bala,Sangrur,Sangrur,84,Upper Primary,Hindi
SCH0344,2025-06,0.0,100.0,,100.0,100.0,100.0,1,Govt. Senior Secondary School Bala,Sangrur,Sangrur,84,Upper Primary,Hindi
SCH0344,2025-07,20.0,100.0,100.0,100.0,0.0,100.0,1,Govt. Senior Secondary School Bala,Sangrur,Sangrur,84,Upper Primary,Hindi
SCH0344,2025-08,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Senior Secondary School Bala,Sangrur,Sangrur,84,Upper Primary,Hindi
SCH0344,2025-09,30.0,100.0,100.0,50.0,50.0,50.0,2,Govt. Senior Secondary School Bala,Sangrur,Sangrur,84,Upper Primary,Hindi
SCH0344,2026-03,33.33333333333333,0.0,100.0,100.0,,,1,Govt. Senior Secondary School Bala,Sangrur,Sangrur,84,Upper Primary,Hindi
SCH0345,2025-05,20.0,100.0,100.0,0.0,100.0,100.0,1,Govt. Elementary School Mangal,Ludhiana,Machhiwara,440,Higher Secondary,Hindi
SCH0345,2025-06,50.0,0.0,100.0,50.0,50.0,50.0,2,Govt. Elementary School Mangal,Ludhiana,Machhiwara,440,Higher Secondary,Hindi
SCH0345,2026-01,40.0,0.0,100.0,100.0,100.0,0.0,1,Govt. Elementary School Mangal,Ludhiana,Machhiwara,440,Higher Secondary,Hindi
SCH0346,2025-05,40.0,100.0,100.0,0.0,100.0,0.0,1,Govt. Primary School Peri,Moga,Nihal Singh Wala,178,Secondary,English
SCH0346,2025-10,80.0,0.0,0.0,100.0,0.0,0.0,1,Govt. Primary School Peri,Moga,Nihal Singh Wala,178,Secondary,English
