school_id,month,total_students_observed,total_students_present,avg_attendance_rate,impossible_attendance_records,proxy_attendance_records,attendance_records,attendance_rate,proxy_attendance_rate,school_name,district,block,total_enrolled_students,school_type,medium
SCH0326,2025-03,378,309,79.32098765432097,0,0,2,81.74603174603175,0.0,Govt. Primary School Balasubramanian,Ferozepur,Makhu,178,Secondary,Hindi
SCH0326,2025-04,277,195,75.46583850931677,1,0,3,70.3971119133574,0.0,Govt. Primary School Balasubramanian,Ferozepur,Makhu,178,Secondary,Hindi
SCH0326,2025-05,261,204,78.16091954022988,0,0,1,78.16091954022988,0.0,Govt. Primary School Balasubramanian,Ferozepur,Makhu,178,Secondary,Hindi
SCH0326,2025-07,421,289,75.40729706084036,1,1,4,68.646080760095,25.0,Govt. Primary School Balasubramanian,Ferozepur,Makhu,178,Secondary,Hindi
SCH0326,2025-08,776,692,88.50889396789097,0,1,5,89.17525773195877,20.0,Govt. Primary School Balasubramanian,Ferozepur,Makhu,178,Secondary,Hindi
SCH0326,2025-09,651,484,74.52174051438757,0,0,4,74.34715821812597,0.0,Govt. Primary School Balasubramanian,Ferozepur,Makhu,178,Secondary,Hindi
SCH0326,2025-10,235,181,76.16235888294712,0,0,2,77.02127659574468,0.0,Govt. Primary School Balasubramanian,Ferozepur,Makhu,178,Secondary,Hindi
SCH0326,2025-11,476,427,89.60420531849104,0,0,2,89.70588235294117,0.0,Govt. Primary School Balasubramanian,Ferozepur,Makhu,178,Secondary,Hindi
SCH0326,2026-01,215,205,95.34883720930232,0,0,1,95.34883720930233,0.0,Govt. Primary School Balasubramanian,Ferozepur,Makhu,178,Secondary,Hindi
SCH0326,2026-02,184,144,78.26086956521739,0,0,1,78.26086956521739,0.0,Govt. Primary School Balasubramanian,Ferozepur,Makhu,178,Secondary,Hindi
SCH0326,2026-03,595,552,91.2878787878788,0,1,3,92.77310924369748,33.33333333333333,Govt. Primary School Balasubramanian,Ferozepur,Makhu,178,Secondary,Hindi
SCH0326,2026-06,200,160,80.0,0,0,1,80.0,0.0,Govt. Primary School Balasubramanian,Ferozepur,Makhu,178,Secondary,Hindi
SCH0326,2026-07,133,130,97.74436090225564,0,0,1,97.74436090225564,0.0,Govt. Primary School Balasubramanian,Ferozepur,Makhu,178,Secondary,Hindi
SCH0327,2025-03,138,107,77.53623188405797,0,0,1,77.53623188405797,0.0,Govt. Middle School Muni,Ludhiana,Machhiwara,75,Secondary,Hindi
SCH0327,2025-04,200,191,95.5,0,0,1,95.5,0.0,Govt. Middle School Muni,Ludhiana,Machhiwara,75,Secondary,Hindi
SCH0327,2025-05,260,182,70.0,0,0,1,70.0,0.0,Govt. Middle School Muni,Ludhiana,Machhiwara,75,Secondary,Hindi
SCH0327,2025-06,235,156,66.38297872340425,0,0,1,66.38297872340425,0.0,Govt. Middle School Muni,Ludhiana,Machhiwara,75,Secondary,Hindi
SCH0327,2025-07,133,99,77.01593999062355,0,0,2,74.43609022556392,0.0,Govt. Middle School Muni,Ludhiana,Machhiwara,75,Secondary,Hindi
SCH0327,2025-08,385,318,84.41265060240964,0,0,3,82.5974025974026,0.0,Govt. Middle School Muni,Ludhiana,Machhiwara,75,Secondary,Hindi
SCH0327,2025-09,200,152,76.0,0,0,1,76.0,0.0,Govt. Middle School Muni,Ludhiana,Machhiwara,75,Secondary,Hindi
SCH0327,2025-10,908,675,73.37142331878198,0,0,4,74.33920704845815,0.0,Govt. Middle School Muni,Ludhiana,Machhiwara,75,Secondary,Hindi
SCH0327,2025-11,481,402,79.56452395811664,0,0,3,83.57588357588358,0.0,Govt. Middle School Muni,Ludhiana,Machhiwara,75,Secondary,Hindi
SCH0327,2025-12,811,618,76.381638007566,0,0,4,76.20221948212084,0.0,Govt. Middle School Muni,Ludhiana,Machhiwara,75,Secondary,Hindi
SCH0327,2026-01,370,301,81.44560357675113,0,0,2,81.35135135135135,0.0,Govt. Middle School Muni,Ludhiana,Machhiwara,75,Secondary,Hindi
SCH0327,2026-02,443,372,82.79411764705881,0,0,2,83.97291196388262,0.0,Govt. Middle School Muni,Ludhiana,Machhiwara,75,Secondary,Hindi
SCH0327,2026-03,660,538,83.35920423010397,0,0,4,81.51515151515152,0.0,Govt. Middle School Muni,Ludhiana,Machhiwara,75,Secondary,Hindi
SCH0327,2026-04,244,175,71.72131147540983,0,0,1,71.72131147540983,0.0,Govt. Middle School Muni,Ludhiana,Machhiwara,75,Secondary,Hindi
SCH0328,2025-04,1269,985,77.28473330274558,0,0,6,77.62017336485421,0.0,Govt. Senior Secondary School Sarraf,Sangrur,Sangrur,228,Secondary,Hindi
SCH0328,2025-05,569,438,75.36798280484679,0,0,6,76.97715289982425,0.0,Govt. Senior Secondary School Sarraf,Sangrur,Sangrur,228,Secondary,Hindi
SCH0328,2025-06,296,180,60.810810810810814,0,0,1,60.810810810810814,0.0,Govt. Senior Secondary School Sarraf,Sangrur,Sangrur,228,Secondary,Hindi
SCH0328,2025-07,125,92,73.58974358974359,0,0,2,73.6,0.0,Govt. Senior Secondary School Sarraf,Sangrur,Sangrur,228,Secondary,Hindi
SCH0328,2025-08,642,531,85.25027933605692,0,0,3,82.71028037383178,0.0,Govt. Senior Secondary School Sarraf,Sangrur,Sangrur,228,Secondary,Hindi
SCH0328,2025-09,183,183,100.0,0,1,1,100.0,100.0,Govt. Senior Secondary School Sarraf,Sangrur,Sangrur,228,Secondary,Hindi
SCH0328,2025-10,561,454,82.77030021417403,0,0,3,80.92691622103388,0.0,Govt. Senior Secondary School Sarraf,Sangrur,Sangrur,228,Secondary,Hindi
SCH0328,2025-11,382,349,84.28571428571428,0,1,2,91.36125654450262,50.0,Govt. Senior Secondary School Sarraf,Sangrur,Sangrur,228,Secondary,Hindi
SCH0328,2025-12,555,525,94.58089668615985,1,0,3,94.5945945945946,0.0,Govt. Senior Secondary School Sarraf,Sangrur,Sangrur,228,Secondary,Hindi
SCH0328,2026-01,487,394,80.82322755406064,1,0,4,80.9034907597536,0.0,Govt. Senior Secondary School Sarraf,Sangrur,Sangrur,228,Secondary,Hindi
SCH0328,2026-02,477,353,76.37683251994956,0,0,3,74.0041928721174,0.0,Govt. Senior Secondary School Sarraf,Sangrur,Sangrur,228,Secondary,Hindi
SCH0328,2026-09,196,179,91.3265306122449,0,0,1,91.3265306122449,0.0,Govt. Senior Secondary School Sarraf,Sangrur,Sangrur,228,Secondary,Hindi
SCH0329,2025-04,633,478,74.41088244164101,0,0,4,75.51342812006318,0.0,Govt. Elementary School Modi,Sangrur,Unknown,415,Upper Primary,Hindi
SCH0329,2025-05,640,518,80.71850734488488,0,0,3,80.9375,0.0,Govt. Elementary School Modi,Sangrur,Unknown,415,Upper Primary,Hindi
SCH0329,2025-06,374,292,81.70287363047613,0,0,3,78.07486631016043,0.0,Govt. Elementary School Modi,Sangrur,Unknown,415,Upper Primary,Hindi
SCH0329,2025-07,449,317,71.05762594893031,2,0,4,70.60133630289532,0.0,Govt. Elementary School Modi,Sangrur,Unknown,415,Upper Primary,Hindi
SCH0329,2025-08,427,300,72.11776030704085,0,0,3,70.2576112412178,0.0,Govt. Elementary School Modi,Sangrur,Unknown,415,Upper Primary,Hindi
SCH0329,2025-09,522,460,86.01530096784626,0,0,3,88.12260536398468,0.0,Govt. Elementary School Modi,Sangrur,Unknown,415,Upper Primary,Hindi
SCH0329,2025-10,241,229,95.0207468879668,0,0,1,95.0207468879668,0.0,Govt. Elementary School Modi,Sangrur,Unknown,415,Upper Primary,Hindi
SCH0329,2025-11,171,123,72.8125,1,0,3,71.9298245614035,0.0,Govt. Elementary School Modi,Sangrur,Unknown,415,Upper Primary,Hindi
SCH0329,2025-12,464,430,91.74757281553397,0,0,2,92.67241379310344,0.0,Govt. Elementary School Modi,Sangrur,Unknown,415,Upper Primary,Hindi
SCH0329,2026-01,1017,769,74.12717265905393,0,0,6,75.61455260570304,0.0,Govt. Elementary School Modi,Sangrur,Unknown,415,Upper Primary,Hindi
SCH0329,2026-02,165,138,82.59398496240601,0,0,2,83.63636363636363,0.0,Govt. Elementary School Modi,Sangrur,Unknown,415,Upper Primary,Hindi
SCH0329,2026-03,175,154,81.89655172413794,0,1,2,88.0,50.0,Govt. Elementary School Modi,Sangrur,Unknown,415,Upper Primary,Hindi
SCH0329,2026-05,64,42,65.625,0,0,1,65.625,0.0,Govt. Elementary School Modi,Sangrur,Unknown,415,Upper Primary,Hindi
SCH0329,2026-10,79,74,93.67088607594935,0,0,1,93.67088607594937,0.0,Govt. Elementary School Modi,Sangrur,Unknown,415,Upper Primary,Hindi
SCH0330,2025-02,95,60,63.1578947368421,0,0,1,63.1578947368421,0.0,Govt. Middle School Badami,Unknown,Moga-I,211,Higher Secondary,Hindi
SCH0330,2025-03,427,342,79.89166852803216,0,0,2,80.09367681498829,0.0,Govt. Middle School Badami,Unknown,Moga-I,211,Higher Secondary,Hindi
SCH0330,2025-04,623,585,91.69684871932063,0,0,4,93.90048154093098,0.0,Govt. Middle School Badami,Unknown,Moga-I,211,Higher Secondary,Hindi
SCH0330,2025-05,46,35,76.08695652173914,0,0,1,76.08695652173914,0.0,Govt. Middle School Badami,Unknown,Moga-I,211,Higher Secondary,Hindi
SCH0330,2025-06,409,362,82.19696969696969,0,1,2,88.50855745721272,50.0,Govt. Middle School Badami,Unknown,Moga-I,211,Higher Secondary,Hindi
SCH0330,2025-07,425,281,69.55810017260323,1,0,4,66.11764705882352,0.0,Govt. Middle School Badami,Unknown,Moga-I,211,Higher Secondary,Hindi
SCH0330,2025-08,1320,940,71.12453333726125,0,1,8,71.21212121212122,12.5,Govt. Middle School Badami,Unknown,Moga-I,211,Higher Secondary,Hindi
SCH0330,2025-09,533,490,86.6043613707165,0,2,3,91.93245778611632,66.66666666666666,Govt. Middle School Badami,Unknown,Moga-I,211,Higher Secondary,Hindi
SCH0330,2025-10,203,182,89.56178020691,0,0,2,89.65517241379311,0.0,Govt. Middle School Badami,Unknown,Moga-I,211,Higher Secondary,Hindi
SCH0330,2025-11,221,181,82.79705369257609,0,0,2,81.90045248868778,0.0,Govt. Middle School Badami,Unknown,Moga-I,211,Higher Secondary,Hindi
SCH0330,2025-12,865,648,78.2861645141742,0,0,5,74.91329479768785,0.0,Govt. Middle School Badami,Unknown,Moga-I,211,Higher Secondary,Hindi
SCH0330,2026-01,344,279,83.4344262295082,0,0,2,81.1046511627907,0.0,Govt. Middle School Badami,Unknown,Moga-I,211,Higher Secondary,Hindi
SCH0330,2026-02,335,243,72.0532455449796,0,0,2,72.53731343283583,0.0,Govt. Middle School Badami,Unknown,Moga-I,211,Higher Secondary,Hindi
SCH0330,2026-03,342,320,92.84669499198998,0,0,2,93.56725146198829,0.0,Govt. Middle School Badami,Unknown,Moga-I,211,Higher Secondary,Hindi
SCH0331,2025-04,761,597,77.91695613368881,0,0,4,78.44940867279895,0.0,Govt. Primary School Raju,Patiala,Unknown,291,Upper Primary,Hindi
SCH0331,2025-05,459,355,77.6006838905775,0,0,2,77.34204793028321,0.0,Govt. Primary School Raju,Patiala,Unknown,291,Upper Primary,Hindi
SCH0331,2025-06,1244,970,77.99740376345179,1,0,6,77.97427652733118,0.0,Govt. Primary School Raju,Patiala,Unknown,291,Upper Primary,Hindi
SCH0331,2025-07,747,590,82.84041229535387,0,0,5,78.98259705488621,0.0,Govt. Primary School Raju,Patiala,Unknown,291,Upper Primary,Hindi
SCH0331,2025-08,470,369,74.77106579453636,0,0,3,78.51063829787233,0.0,Govt. Primary School Raju,Patiala,Unknown,291,Upper Primary,Hindi
SCH0331,2025-09,294,196,66.66666666666666,1,0,2,66.66666666666666,0.0,Govt. Primary School Raju,Patiala,Unknown,291,Upper Primary,Hindi
SCH0331,2025-10,481,361,74.93492793576918,0,0,3,75.05197505197505,0.0,Govt. Primary School Raju,Patiala,Unknown,291,Upper Primary,Hindi
SCH0331,2025-11,255,219,85.88235294117646,0,0,1,85.88235294117646,0.0,Govt. Primary School Raju,Patiala,Unknown,291,Upper Primary,Hindi
SCH0331,2025-12,460,362,77.01298701298701,0,0,3,78.69565217391305,0.0,Govt. Primary School Raju,Patiala,Unknown,291,Upper Primary,Hindi
SCH0331,2026-01,321,263,81.98757763975155,0,0,2,81.93146417445483,0.0,Govt. Primary School Raju,Patiala,Unknown,291,Upper Primary,Hindi
SCH0331,2026-02,770,678,89.10718993014366,1,1,5,88.05194805194805,20.0,Govt. Primary School Raju,Patiala,Unknown,291,Upper Primary,Hindi
SCH0331,2026-03,897,743,80.34590557716307,0,0,5,82.83166109253067,0.0,Govt. Primary School Raju,Patiala,Unknown,291,Upper Primary,Hindi
SCH0332,2025-01,133,103,77.44360902255639,0,0,1,77.44360902255639,0.0,Govt. Senior Secondary School Lad,Ferozepur,Makhu,274,Primary,Punjabi
SCH0332,2025-02,122,122,100.0,0,0,1,100.0,0.0,Govt. Senior Secondary School Lad,Ferozepur,Makhu,274,Primary,Punjabi
SCH0332,2025-03,278,278,100.0,0,0,1,100.0,0.0,Govt. Senior Secondary School Lad,Ferozepur,Makhu,274,Primary,Punjabi
SCH0332,2025-04,250,250,100.0,0,1,1,100.0,100.0,Govt. Senior Secondary School Lad,Ferozepur,Makhu,274,Primary,Punjabi
SCH0332,2025-05,540,491,84.05349794238683,0,1,3,90.92592592592592,33.33333333333333,Govt. Senior Secondary School Lad,Ferozepur,Makhu,274,Primary,Punjabi
SCH0332,2025-06,494,434,88.96592534428108,1,0,5,87.85425101214574,0.0,Govt. Senior Secondary School Lad,Ferozepur,Makhu,274,Primary,Punjabi
SCH0332,2025-07,816,693,84.88701848379067,0,0,4,84.92647058823529,0.0,Govt. Senior Secondary School Lad,Ferozepur,Makhu,274,Primary,Punjabi
SCH0332,2025-08,923,755,82.26567172245859,0,0,7,81.79848320693391,0.0,Govt. Senior Secondary School Lad,Ferozepur,Makhu,274,Primary,Punjabi
SCH0332,2025-10,689,553,79.56246615070145,0,0,5,80.2612481857765,0.0,Govt. Senior Secondary School Lad,Ferozepur,Makhu,274,Primary,Punjabi
SCH0332,2025-11,157,139,88.53503184713377,0,0,1,88.53503184713377,0.0,Govt. Senior Secondary School Lad,Ferozepur,Makhu,274,Primary,Punjabi
SCH0332,2025-12,200,152,76.0,0,0,1,76.0,0.0,Govt. Senior Secondary School Lad,Ferozepur,Makhu,274,Primary,Punjabi
SCH0332,2026-01,289,256,88.58131487889274,0,0,1,88.58131487889274,0.0,Govt. Senior Secondary School Lad,Ferozepur,Makhu,274,Primary,Punjabi
SCH0332,2026-02,161,125,77.47261345852894,1,0,3,77.63975155279503,0.0,Govt. Senior Secondary School Lad,Ferozepur,Makhu,274,Primary,Punjabi
SCH0332,2026-03,608,532,87.914520556108,0,0,3,87.5,0.0,Govt. Senior Secondary School Lad,Ferozepur,Makhu,274,Primary,Punjabi
SCH0333,2025-01,171,118,69.00584795321637,0,0,1,69.00584795321637,0.0,Govt. Middle School Warrior,Amritsar,Amritsar-I,262,Upper Primary,Punjabi
SCH0333,2025-02,449,423,94.5361585494413,0,0,2,94.20935412026726,0.0,Govt. Middle School Warrior,Amritsar,Amritsar-I,262,Upper Primary,Punjabi
SCH0333,2025-03,118,81,68.64406779661016,0,0,1,68.64406779661016,0.0,Govt. Middle School Warrior,Amritsar,Amritsar-I,262,Upper Primary,Punjabi
SCH0333,2025-04,771,587,77.77518065352602,0,0,5,76.1348897535668,0.0,Govt. Middle School Warrior,Amritsar,Amritsar-I,262,Upper Primary,Punjabi
SCH0333,2025-05,432,333,71.37364167439354,0,0,3,77.08333333333334,0.0,Govt. Middle School Warrior,Amritsar,Amritsar-I,262,Upper Primary,Punjabi
SCH0333,2025-06,617,431,71.1622279246286,0,0,3,69.85413290113452,0.0,Govt. Middle School Warrior,Amritsar,Amritsar-I,262,Upper Primary,Punjabi
SCH0333,2025-07,259,196,75.67567567567568,0,0,1,75.67567567567568,0.0,Govt. Middle School Warrior,Amritsar,Amritsar-I,262,Upper Primary,Punjabi
SCH0333,2025-08,914,732,84.8712429218046,0,1,6,80.0875273522976,16.666666666666664,Govt. Middle School Warrior,Amritsar,Amritsar-I,262,Upper Primary,Punjabi
SCH0333,2025-09,733,571,77.97212092778595,0,0,4,77.89904502046384,0.0,Govt. Middle School Warrior,Amritsar,Amritsar-I,262,Upper Primary,Punjabi
SCH0333,2025-10,221,214,96.83257918552036,0,0,1,96.83257918552036,0.0,Govt. Middle School Warrior,Amritsar,Amritsar-I,262,Upper Primary,Punjabi
SCH0333,2025-11,399,280,73.98498208036035,0,0,3,70.17543859649122,0.0,Govt. Middle School Warrior,Amritsar,Amritsar-I,262,Upper Primary,Punjabi
SCH0333,2025-12,276,222,80.43478260869566,0,0,1,80.43478260869566,0.0,Govt. Middle School Warrior,Amritsar,Amritsar-I,262,Upper Primary,Punjabi
SCH0333,2026-01,176,167,94.88636363636364,0,0,1,94.88636363636364,0.0,Govt. Middle School Warrior,Amritsar,Amritsar-I,262,Upper Primary,Punjabi
SCH0333,2026-02,173,104,60.115606936416185,0,0,1,60.115606936416185,0.0,Govt. Middle School Warrior,Amritsar,Amritsar-I,262,Upper Primary,Punjabi
SCH0333,2026-03,367,292,81.00951190487679,1,0,4,79.56403269754769,0.0,Govt. Middle School Warrior,Amritsar,Amritsar-I,262,Upper Primary,Punjabi
SCH0334,2025-04,268,187,72.07753059625007,0,0,2,69.77611940298507,0.0,Govt. Senior Secondary School Gole,Moga,Bagha Purana,271,Primary,Hindi
SCH0334,2025-05,129,80,63.2183908045977,0,0,2,62.01550387596899,0.0,Govt. Senior Secondary School Gole,Moga,Bagha Purana,271,Primary,Hindi
SCH0334,2025-07,668,507,78.51668772297175,0,0,3,75.89820359281437,0.0,Govt. Senior Secondary School Gole,Moga,Bagha Purana,271,Primary,Hindi
SCH0334,2025-08,186,140,75.40471785383903,0,0,2,75.26881720430107,0.0,Govt. Senior Secondary School Gole,Moga,Bagha Purana,271,Primary,Hindi
SCH0334,2025-09,453,340,75.6995761946257,0,0,3,75.05518763796908,0.0,Govt. Senior Secondary School Gole,Moga,Bagha Purana,271,Primary,Hindi
SCH0334,2025-10,227,140,61.67400881057269,0,0,1,61.67400881057269,0.0,Govt. Senior Secondary School Gole,Moga,Bagha Purana,271,Primary,Hindi
SCH0334,2025-11,380,320,79.61309523809523,0,0,2,84.21052631578947,0.0,Govt. Senior Secondary School Gole,Moga,Bagha Purana,271,Primary,Hindi
SCH0334,2025-12,252,191,75.79365079365078,0,0,1,75.79365079365078,0.0,Govt. Senior Secondary School Gole,Moga,Bagha Purana,271,Primary,Hindi
SCH0334,2026-01,703,594,83.94831579692038,0,1,4,84.4950213371266,25.0,Govt. Senior Secondary School Gole,Moga,Bagha Purana,271,Primary,Hindi
SCH0334,2026-02,509,438,83.71109660168516,0,0,3,86.05108055009823,0.0,Govt. Senior Secondary School Gole,Moga,Bagha Purana,271,Primary,Hindi
SCH0334,2026-03,269,214,80.05325443786982,0,0,2,79.5539033457249,0.0,Govt. Senior Secondary School Gole,Moga,Bagha Purana,271,Primary,Hindi
SCH0334,2026-11,173,173,100.0,0,1,1,100.0,100.0,Govt. Senior Secondary School Gole,Moga,Bagha Purana,271,Primary,Hindi
SCH0334,2026-12,250,176,70.39999999999999,0,0,1,70.39999999999999,0.0,Govt. Senior Secondary School Gole,Moga,Bagha Purana,271,Primary,Hindi
SCH0335,2025-01,118,106,89.83050847457628,0,0,1,89.83050847457628,0.0,Govt. Primary School Kota,Amritsar,Amritsar-II,94,Higher Secondary,Hindi
SCH0335,2025-04,494,393,82.98780487804878,0,0,3,79.55465587044534,0.0,Govt. Primary School Kota,Amritsar,Amritsar-II,94,Higher Secondary,Hindi
SCH0335,2025-05,402,300,75.1959051212369,0,0,2,74.6268656716418,0.0,Govt. Primary School Kota,Amritsar,Amritsar-II,94,Higher Secondary,Hindi
SCH0335,2025-06,928,723,77.40096764667453,0,0,5,77.90948275862068,0.0,Govt. Primary School Kota,Amritsar,Amritsar-II,94,Higher Secondary,Hindi
SCH0335,2025-07,110,95,86.36363636363636,0,0,1,86.36363636363636,0.0,Govt. Primary School Kota,Amritsar,Amritsar-II,94,Higher Secondary,Hindi
SCH0335,2025-08,792,644,79.68832509080187,0,0,5,81.31313131313132,0.0,Govt. Primary School Kota,Amritsar,Amritsar-II,94,Higher Secondary,Hindi
SCH0335,2025-09,187,137,73.2620320855615,0,0,1,73.2620320855615,0.0,Govt. Primary School Kota,Amritsar,Amritsar-II,94,Higher Secondary,Hindi
SCH0335,2025-10,352,284,82.6278984173721,1,0,3,80.68181818181817,0.0,Govt. Primary School Kota,Amritsar,Amritsar-II,94,Higher Secondary,Hindi
SCH0335,2025-11,287,287,100.0,0,1,1,100.0,100.0,Govt. Primary School Kota,Amritsar,Amritsar-II,94,Higher Secondary,Hindi
SCH0335,2025-12,268,261,97.38805970149254,0,0,1,97.38805970149254,0.0,Govt. Primary School Kota,Amritsar,Amritsar-II,94,Higher Secondary,Hindi
SCH0335,2026-01,468,356,81.18509615384615,0,0,4,76.06837606837607,0.0,Govt. Primary School Kota,Amritsar,Amritsar-II,94,Higher Secondary,Hindi
SCH0335,2026-02,185,130,70.27027027027027,0,0,1,70.27027027027027,0.0,Govt. Primary School Kota,Amritsar,Amritsar-II,94,Higher Secondary,Hindi
SCH0335,2026-03,50,50,100.0,0,1,1,100.0,100.0,Govt. Primary School Kota,Amritsar,Amritsar-II,94,Higher Secondary,Hindi
SCH0335,2026-09,285,205,71.9298245614035,0,0,1,71.9298245614035,0.0,Govt. Primary School Kota,Amritsar,Amritsar-II,94,Higher Secondary,Hindi
SCH0335,2026-11,176,151,85.79545454545455,0,0,1,85.79545454545455,0.0,Govt. Primary School Kota,Amritsar,Amritsar-II,94,Higher Secondary,Hindi
SCH0336,2025-03,268,236,88.05970149253731,0,0,1,88.05970149253731,0.0,Govt. Middle School Sridhar,Sangrur,Malerkotla,277,Primary,Hindi
SCH0336,2025-04,1240,1041,83.12428039484891,0,0,7,83.95161290322581,0.0,Govt. Middle School Sridhar,Sangrur,Malerkotla,277,Primary,Hindi
SCH0336,2025-05,1043,844,80.96976875349822,0,0,5,80.92042186001918,0.0,Govt. Middle School Sridhar,Sangrur,Malerkotla,277,Primary,Hindi
SCH0336,2025-08,506,381,72.77814984311244,0,0,3,75.29644268774703,0.0,Govt. Middle School Sridhar,Sangrur,Malerkotla,277,Primary,Hindi
SCH0336,2025-09,446,323,80.42065941205132,0,1,3,72.42152466367713,33.33333333333333,Govt. Middle School Sridhar,Sangrur,Malerkotla,277,Primary,Hindi
SCH0336,2025-10,1048,784,75.9832475866587,0,0,5,74.80916030534351,0.0,Govt. Middle School Sridhar,Sangrur,Malerkotla,277,Primary,Hindi
SCH0336,2025-11,981,768,78.50382174148358,0,0,5,78.2874617737003,0.0,Govt. Middle School Sridhar,Sangrur,Malerkotla,277,Primary,Hindi
SCH0336,2025-12,343,267,84.38355123137731,0,0,2,77.84256559766763,0.0,Govt. Middle School Sridhar,Sangrur,Malerkotla,277,Primary,Hindi
SCH0336,2026-01,756,582,79.55686640283182,1,0,5,76.98412698412699,0.0,Govt. Middle School Sridhar,Sangrur,Malerkotla,277,Primary,Hindi
SCH0336,2026-02,489,435,87.98271735878818,0,0,3,88.95705521472392,0.0,Govt. Middle School Sridhar,Sangrur,Malerkotla,277,Primary,Hindi
SCH0336,2026-03,119,119,100.0,1,1,2,100.0,50.0,Govt. Middle School Sridhar,Sangrur,Malerkotla,277,Primary,Hindi
SCH0336,2026-07,119,87,73.10924369747899,0,0,1,73.10924369747899,0.0,Govt. Middle School Sridhar,Sangrur,Malerkotla,277,Primary,Hindi
SCH0336,2026-09,239,189,79.07949790794979,0,0,1,79.07949790794979,0.0,Govt. Middle School Sridhar,Sangrur,Malerkotla,277,Primary,Hindi
SCH0336,2026-11,52,42,80.76923076923077,0,0,1,80.76923076923077,0.0,Govt. Middle School Sridhar,Sangrur,Malerkotla,277,Primary,Hindi
SCH0337,2025-02,302,190,62.54813246053138,0,0,2,62.913907284768214,0.0,Govt. Elementary School Bora,Ludhiana,Ludhiana-II,207,Upper Primary,English
SCH0337,2025-03,218,163,74.77064220183486,0,0,1,74.77064220183486,0.0,Govt. Elementary School Bora,Ludhiana,Ludhiana-II,207,Upper Primary,English
SCH0337,2025-04,925,796,83.36384101717341,0,1,5,86.05405405405405,20.0,Govt. Elementary School Bora,Ludhiana,Ludhiana-II,207,Upper Primary,English
SCH0337,2025-05,376,253,66.4387557889363,0,0,2,67.2872340425532,0.0,Govt. Elementary School Bora,Ludhiana,Ludhiana-II,207,Upper Primary,English
SCH0337,2025-06,626,469,73.2838777384232,0,0,4,74.92012779552716,0.0,Govt. Elementary School Bora,Ludhiana,Ludhiana-II,207,Upper Primary,English
SCH0337,2025-07,733,617,84.93765669452381,0,0,4,84.17462482946793,0.0,Govt. Elementary School Bora,Ludhiana,Ludhiana-II,207,Upper Primary,English
SCH0337,2025-08,636,479,76.35015302914702,0,0,4,75.31446540880503,0.0,Govt. Elementary School Bora,Ludhiana,Ludhiana-II,207,Upper Primary,English
SCH0337,2025-09,461,362,75.75809181072339,0,0,3,78.52494577006507,0.0,Govt. Elementary School Bora,Ludhiana,Ludhiana-II,207,Upper Primary,English
SCH0337,2025-10,895,676,79.13366636073643,2,1,9,75.53072625698324,11.11111111111111,Govt. Elementary School Bora,Ludhiana,Ludhiana-II,207,Upper Primary,English
SCH0337,2025-11,328,231,71.29715522572666,0,0,2,70.42682926829268,0.0,Govt. Elementary School Bora,Ludhiana,Ludhiana-II,207,Upper Primary,English
SCH0337,2025-12,573,503,87.84722222222223,0,0,2,87.78359511343804,0.0,Govt. Elementary School Bora,Ludhiana,Ludhiana-II,207,Upper Primary,English
SCH0337,2026-01,595,395,66.30687291064649,0,0,3,66.38655462184873,0.0,Govt. Elementary School Bora,Ludhiana,Ludhiana-II,207,Upper Primary,English
SCH0337,2026-02,525,392,73.63036691031296,0,0,3,74.66666666666667,0.0,Govt. Elementary School Bora,Ludhiana,Ludhiana-II,207,Upper Primary,English
SCH0337,2026-03,533,387,73.78571428571429,0,0,3,72.6078799249531,0.0,Govt. Elementary School Bora,Ludhiana,Ludhiana-II,207,Upper Primary,English
SCH0338,2025-01,56,53,94.64285714285714,0,0,1,94.64285714285714,0.0,Govt. Senior Secondary School Wali,Bathinda,Unknown,55,Higher Secondary,Punjabi
SCH0338,2025-02,77,70,90.9090909090909,0,0,1,90.9090909090909,0.0,Govt. Senior Secondary School Wali,Bathinda,Unknown,55,Higher Secondary,Punjabi
SCH0338,2025-04,756,620,83.32553897398047,2,0,7,82.01058201058201,0.0,Govt. Senior Secondary School Wali,Bathinda,Unknown,55,Higher Secondary,Punjabi
SCH0338,2025-05,95,62,65.26315789473685,0,0,1,65.26315789473685,0.0,Govt. Senior Secondary School Wali,Bathinda,Unknown,55,Higher Secondary,Punjabi
SCH0338,2025-06,190,163,86.59474206349206,0,0,2,85.78947368421052,0.0,Govt. Senior Secondary School Wali,Bathinda,Unknown,55,Higher Secondary,Punjabi
SCH0338,2025-07,257,225,90.14474772539288,0,0,2,87.54863813229572,0.0,Govt. Senior Secondary School Wali,Bathinda,Unknown,55,Higher Secondary,Punjabi
SCH0338,2025-09,65,47,72.3076923076923,0,0,1,72.3076923076923,0.0,Govt. Senior Secondary School Wali,Bathinda,Unknown,55,Higher Secondary,Punjabi
SCH0338,2025-10,502,338,68.13861386138615,0,0,2,67.33067729083665,0.0,Govt. Senior Secondary School Wali,Bathinda,Unknown,55,Higher Secondary,Punjabi
SCH0338,2025-11,555,451,81.74777896464579,0,0,2,81.26126126126127,0.0,Govt. Senior Secondary School Wali,Bathinda,Unknown,55,Higher Secondary,Punjabi
