school_id,month,total_mdm_quantity_kg,total_mdm_cost,procurement_records,unique_vendors,school_name,district,block,total_enrolled_students,school_type,medium
SCH0324,2026-01,18674.0,11866.0,5,5,Govt. Primary School Sundaram,Amritsar,Amritsar-II,419,Primary,Punjabi
SCH0324,2026-03,68200.0,3567.0,3,3,Govt. Primary School Sundaram,Amritsar,Amritsar-II,419,Primary,Punjabi
SCH0325,2025-04,0.0,2604.0,1,1,Govt. Elementary School Babu,Moga,Nihal Singh Wala,116,Primary,Hindi
SCH0325,2025-05,0.67,4020.0,1,1,Govt. Elementary School Babu,Moga,Nihal Singh Wala,116,Primary,Hindi
SCH0325,2025-06,50900.0,4974.0,2,2,Govt. Elementary School Babu,Moga,Nihal Singh Wala,116,Primary,Hindi
SCH0325,2025-07,44400.674,5325.0,3,2,Govt. Elementary School Babu,Moga,Nihal Singh Wala,116,Primary,Hindi
SCH0325,2025-08,26255.924,12265.0,5,3,Govt. Elementary School Babu,Moga,Nihal Singh Wala,116,Primary,Hindi
SCH0325,2025-09,62300.0,11037.0,3,3,Govt. Elementary School Babu,Moga,Nihal Singh Wala,116,Primary,Hindi
SCH0325,2025-11,0.746,789.0,2,2,Govt. Elementary School Babu,Moga,Nihal Singh Wala,116,Primary,Hindi
SCH0325,2025-12,71.2,4883.0,2,2,Govt. Elementary School Babu,Moga,Nihal Singh Wala,116,Primary,Hindi
SCH0325,2026-01,35.279999999999994,11578.0,4,2,Govt. Elementary School Babu,Moga,Nihal Singh Wala,116,Primary,Hindi
SCH0325,2026-02,11.8,354.0,1,1,Govt. Elementary School Babu,Moga,Nihal Singh Wala,116,Primary,Hindi
SCH0325,2026-03,29000.0,0.0,1,1,Govt. Elementary School Babu,Moga,Nihal Singh Wala,116,Primary,Hindi
SCH0326,2025-04,61038.4,8946.0,3,3,Govt. Primary School Balasubramanian,Ferozepur,Makhu,178,Secondary,Hindi
SCH0326,2025-06,17.5,2461.0,2,2,Govt. Primary School Balasubramanian,Ferozepur,Makhu,178,Secondary,Hindi
SCH0326,2025-07,17.8,534.0,1,1,Govt. Primary School Balasubramanian,Ferozepur,Makhu,178,Secondary,Hindi
SCH0326,2025-09,55939.7,8166.0,3,3,Govt. Primary School Balasubramanian,Ferozepur,Makhu,178,Secondary,Hindi
SCH0326,2025-11,40.7,4884.0,1,1,Govt. Primary School Balasubramanian,Ferozepur,Makhu,178,Secondary,Hindi
SCH0326,2025-12,13.2,1188.0,1,1,Govt. Primary School Balasubramanian,Ferozepur,Makhu,178,Secondary,Hindi
SCH0326,2026-01,54.1,4869.0,1,1,Govt. Primary School Balasubramanian,Ferozepur,Makhu,178,Secondary,Hindi
SCH0326,2026-02,90400.0,6451.0,2,1,Govt. Primary School Balasubramanian,Ferozepur,Makhu,178,Secondary,Hindi
SCH0326,2026-03,40.3,5775.0,3,3,Govt. Primary School Balasubramanian,Ferozepur,Makhu,178,Secondary,Hindi
SCH0327,2025-04,59.0,11700.0,4,3,Govt. Middle School Muni,Ludhiana,Machhiwara,75,Secondary,Hindi
SCH0327,2025-05,56452.612,13791.0,3,2,Govt. Middle School Muni,Ludhiana,Machhiwara,75,Secondary,Hindi
SCH0327,2025-06,46.342,12045.0,3,3,Govt. Middle School Muni,Ludhiana,Machhiwara,75,Secondary,Hindi
SCH0327,2025-07,0.0,1012.0,1,1,Govt. Middle School Muni,Ludhiana,Machhiwara,75,Secondary,Hindi
SCH0327,2025-08,100.0,4000.0,2,2,Govt. Middle School Muni,Ludhiana,Machhiwara,75,Secondary,Hindi
SCH0327,2025-09,0.778,11828.0,3,3,Govt. Middle School Muni,Ludhiana,Machhiwara,75,Secondary,Hindi
SCH0327,2025-10,81900.0,7371.0,2,1,Govt. Middle School Muni,Ludhiana,Machhiwara,75,Secondary,Hindi
SCH0327,2025-11,0.0,2220.0,1,1,Govt. Middle School Muni,Ludhiana,Machhiwara,75,Secondary,Hindi
SCH0327,2025-12,15500.0,465.0,1,1,Govt. Middle School Muni,Ludhiana,Machhiwara,75,Secondary,Hindi
SCH0327,2026-02,0.0,1347.0,1,1,Govt. Middle School Muni,Ludhiana,Machhiwara,75,Secondary,Hindi
SCH0327,2026-03,15.0,600.0,1,1,Govt. Middle School Muni,Ludhiana,Machhiwara,75,Secondary,Hindi
SCH0328,2025-04,11.3,4047.0,2,2,Govt. Senior Secondary School Sarraf,Sangrur,Sangrur,228,Secondary,Hindi
SCH0328,2025-05,1.3359999999999999,3557.0,2,2,Govt. Senior Secondary School Sarraf,Sangrur,Sangrur,228,Secondary,Hindi
SCH0328,2025-06,14.6,1314.0,1,1,Govt. Senior Secondary School Sarraf,Sangrur,Sangrur,228,Secondary,Hindi
SCH0328,2025-07,13200.0,528.0,1,1,Govt. Senior Secondary School Sarraf,Sangrur,Sangrur,228,Secondary,Hindi
SCH0328,2025-08,0.998,5688.0,5,3,Govt. Senior Secondary School Sarraf,Sangrur,Sangrur,228,Secondary,Hindi
SCH0328,2025-09,0.0,3128.0,2,2,Govt. Senior Secondary School Sarraf,Sangrur,Sangrur,228,Secondary,Hindi
SCH0328,2025-10,34201.146,7674.0,5,5,Govt. Senior Secondary School Sarraf,Sangrur,Sangrur,228,Secondary,Hindi
SCH0328,2025-11,34000.628,8805.0,3,3,Govt. Senior Secondary School Sarraf,Sangrur,Sangrur,228,Secondary,Hindi
SCH0328,2025-12,42.362,7824.0,3,3,Govt. Senior Secondary School Sarraf,Sangrur,Sangrur,228,Secondary,Hindi
SCH0328,2026-03,0.0,1854.0,1,1,Govt. Senior Secondary School Sarraf,Sangrur,Sangrur,228,Secondary,Hindi
SCH0329,2025-04,16600.656,6393.0,3,3,Govt. Elementary School Modi,Sangrur,Unknown,415,Upper Primary,Hindi
SCH0329,2025-05,10.6,318.0,1,1,Govt. Elementary School Modi,Sangrur,Unknown,415,Upper Primary,Hindi
SCH0329,2025-06,20.983999999999998,1780.0,2,2,Govt. Elementary School Modi,Sangrur,Unknown,415,Upper Primary,Hindi
SCH0329,2025-07,0.0,1746.0,1,1,Govt. Elementary School Modi,Sangrur,Unknown,415,Upper Primary,Hindi
SCH0329,2025-09,51.156,3136.0,2,2,Govt. Elementary School Modi,Sangrur,Unknown,415,Upper Primary,Hindi
SCH0329,2025-10,0.494,2223.0,1,1,Govt. Elementary School Modi,Sangrur,Unknown,415,Upper Primary,Hindi
SCH0329,2025-12,104000.0,3596.0,2,2,Govt. Elementary School Modi,Sangrur,Unknown,415,Upper Primary,Hindi
SCH0329,2026-01,13.9,1668.0,1,1,Govt. Elementary School Modi,Sangrur,Unknown,415,Upper Primary,Hindi
SCH0329,2026-02,1.352,6846.0,3,3,Govt. Elementary School Modi,Sangrur,Unknown,415,Upper Primary,Hindi
SCH0329,2026-03,0.296,444.0,1,1,Govt. Elementary School Modi,Sangrur,Unknown,415,Upper Primary,Hindi
SCH0330,2025-04,0.606,1212.0,1,1,Govt. Middle School Badami,Unknown,Moga-I,211,Higher Secondary,Hindi
SCH0330,2025-05,27.194000000000003,5706.0,2,2,Govt. Middle School Badami,Unknown,Moga-I,211,Higher Secondary,Hindi
SCH0330,2025-06,0.272,544.0,1,1,Govt. Middle School Badami,Unknown,Moga-I,211,Higher Secondary,Hindi
SCH0330,2025-07,26.0,3049.0,4,4,Govt. Middle School Badami,Unknown,Moga-I,211,Higher Secondary,Hindi
SCH0330,2025-08,42300.0,1269.0,1,1,Govt. Middle School Badami,Unknown,Moga-I,211,Higher Secondary,Hindi
SCH0330,2025-09,12.0,0.0,1,1,Govt. Middle School Badami,Unknown,Moga-I,211,Higher Secondary,Hindi
SCH0330,2025-10,0.0,6888.0,1,1,Govt. Middle School Badami,Unknown,Moga-I,211,Higher Secondary,Hindi
SCH0330,2025-11,53.9,0.0,1,1,Govt. Middle School Badami,Unknown,Moga-I,211,Higher Secondary,Hindi
SCH0330,2025-12,55440.1,8595.0,2,2,Govt. Middle School Badami,Unknown,Moga-I,211,Higher Secondary,Hindi
SCH0330,2026-01,39.4,4728.0,1,1,Govt. Middle School Badami,Unknown,Moga-I,211,Higher Secondary,Hindi
SCH0330,2026-02,47.7,4293.0,1,1,Govt. Middle School Badami,Unknown,Moga-I,211,Higher Secondary,Hindi
SCH0330,2026-03,39900.0,1197.0,1,1,Govt. Middle School Badami,Unknown,Moga-I,211,Higher Secondary,Hindi
SCH0331,2025-04,81.6,7344.0,2,2,Govt. Primary School Raju,Patiala,Unknown,291,Upper Primary,Hindi
SCH0331,2025-05,49937.4,16776.0,4,3,Govt. Primary School Raju,Patiala,Unknown,291,Upper Primary,Hindi
SCH0331,2025-06,48.1,1443.0,1,1,Govt. Primary School Raju,Patiala,Unknown,291,Upper Primary,Hindi
SCH0331,2025-08,0.8059999999999999,1612.0,1,1,Govt. Primary School Raju,Patiala,Unknown,291,Upper Primary,Hindi
SCH0331,2025-09,0.0,4473.0,1,1,Govt. Primary School Raju,Patiala,Unknown,291,Upper Primary,Hindi
SCH0331,2025-10,28.9,2923.0,2,2,Govt. Primary School Raju,Patiala,Unknown,291,Upper Primary,Hindi
SCH0331,2025-11,0.0,6936.0,1,1,Govt. Primary School Raju,Patiala,Unknown,291,Upper Primary,Hindi
SCH0331,2025-12,0.0,729.0,1,1,Govt. Primary School Raju,Patiala,Unknown,291,Upper Primary,Hindi
SCH0331,2026-01,0.0,1056.0,2,2,Govt. Primary School Raju,Patiala,Unknown,291,Upper Primary,Hindi
SCH0331,2026-02,2.2439999999999998,12873.0,3,3,Govt. Primary School Raju,Patiala,Unknown,291,Upper Primary,Hindi
SCH0331,2026-03,0.0,4251.0,3,2,Govt. Primary School Raju,Patiala,Unknown,291,Upper Primary,Hindi
SCH0332,2025-04,16241.744,8067.0,6,3,Govt. Senior Secondary School Lad,Ferozepur,Makhu,274,Primary,Punjabi
SCH0332,2025-05,1.73,5692.0,3,3,Govt. Senior Secondary School Lad,Ferozepur,Makhu,274,Primary,Punjabi
SCH0332,2025-06,47538.582,8138.0,5,3,Govt. Senior Secondary School Lad,Ferozepur,Makhu,274,Primary,Punjabi
SCH0332,2025-07,24200.0,4288.0,2,2,Govt. Senior Secondary School Lad,Ferozepur,Makhu,274,Primary,Punjabi
SCH0332,2025-09,0.0,1677.0,1,1,Govt. Senior Secondary School Lad,Ferozepur,Makhu,274,Primary,Punjabi
SCH0332,2025-10,0.0,10824.0,2,2,Govt. Senior Secondary School Lad,Ferozepur,Makhu,274,Primary,Punjabi
SCH0332,2025-11,21.5,3822.0,2,2,Govt. Senior Secondary School Lad,Ferozepur,Makhu,274,Primary,Punjabi
SCH0332,2026-01,0.602,7268.0,3,2,Govt. Senior Secondary School Lad,Ferozepur,Makhu,274,Primary,Punjabi
SCH0332,2026-02,43400.0,5888.0,2,2,Govt. Senior Secondary School Lad,Ferozepur,Makhu,274,Primary,Punjabi
SCH0332,2026-03,56800.0,2698.0,2,2,Govt. Senior Secondary School Lad,Ferozepur,Makhu,274,Primary,Punjabi
SCH0333,2025-04,0.794,2802.0,2,2,Govt. Middle School Warrior,Amritsar,Amritsar-I,262,Upper Primary,Punjabi
SCH0333,2025-05,42.6,6105.0,3,3,Govt. Middle School Warrior,Amritsar,Amritsar-I,262,Upper Primary,Punjabi
SCH0333,2025-06,70153.83600000001,15212.0,6,5,Govt. Middle School Warrior,Amritsar,Amritsar-I,262,Upper Primary,Punjabi
SCH0333,2025-07,17247.6,6583.0,4,3,Govt. Middle School Warrior,Amritsar,Amritsar-I,262,Upper Primary,Punjabi
SCH0333,2025-08,18000.0,2436.0,2,2,Govt. Middle School Warrior,Amritsar,Amritsar-I,262,Upper Primary,Punjabi
SCH0333,2025-09,0.762,1143.0,1,1,Govt. Middle School Warrior,Amritsar,Amritsar-I,262,Upper Primary,Punjabi
SCH0333,2025-11,0.0,3660.0,1,1,Govt. Middle School Warrior,Amritsar,Amritsar-I,262,Upper Primary,Punjabi
SCH0333,2025-12,1.1640000000000001,8020.0,3,3,Govt. Middle School Warrior,Amritsar,Amritsar-I,262,Upper Primary,Punjabi
SCH0333,2026-01,0.0,496.0,1,1,Govt. Middle School Warrior,Amritsar,Amritsar-I,262,Upper Primary,Punjabi
SCH0333,2026-02,27900.0,4164.0,2,2,Govt. Middle School Warrior,Amritsar,Amritsar-I,262,Upper Primary,Punjabi
SCH0333,2026-03,13310.5,2457.0,2,2,Govt. Middle School Warrior,Amritsar,Amritsar-I,262,Upper Primary,Punjabi
SCH0334,2025-05,0.634,3804.0,1,1,Govt. Senior Secondary School Gole,Moga,Bagha Purana,271,Primary,Hindi
SCH0334,2025-06,0.334,10392.0,3,3,Govt. Senior Secondary School Gole,Moga,Bagha Purana,271,Primary,Hindi
SCH0334,2025-07,2.066,7671.0,3,3,Govt. Senior Secondary School Gole,Moga,Bagha Purana,271,Primary,Hindi
SCH0334,2025-08,20100.97,5169.0,2,2,Govt. Senior Secondary School Gole,Moga,Bagha Purana,271,Primary,Hindi
SCH0334,2025-09,0.53,1645.0,2,2,Govt. Senior Secondary School Gole,Moga,Bagha Purana,271,Primary,Hindi
SCH0334,2025-10,26600.44,1458.0,2,2,Govt. Senior Secondary School Gole,Moga,Bagha Purana,271,Primary,Hindi
SCH0334,2025-11,40.0,4800.0,1,1,Govt. Senior Secondary School Gole,Moga,Bagha Purana,271,Primary,Hindi
SCH0334,2025-12,39555.5,8240.0,2,2,Govt. Senior Secondary School Gole,Moga,Bagha Purana,271,Primary,Hindi
SCH0334,2026-01,0.0,11414.0,4,3,Govt. Senior Secondary School Gole,Moga,Bagha Purana,271,Primary,Hindi
SCH0334,2026-02,14300.0,572.0,1,1,Govt. Senior Secondary School Gole,Moga,Bagha Purana,271,Primary,Hindi
SCH0335,2025-04,47.994,12006.0,3,3,Govt. Primary School Kota,Amritsar,Amritsar-II,94,Higher Secondary,Hindi
SCH0335,2025-05,71.80000000000001,4380.0,2,2,Govt. Primary School Kota,Amritsar,Amritsar-II,94,Higher Secondary,Hindi
SCH0335,2025-06,0.82,11700.0,2,2,Govt. Primary School Kota,Amritsar,Amritsar-II,94,Higher Secondary,Hindi
SCH0335,2025-07,0.94,0.0,1,1,Govt. Primary School Kota,Amritsar,Amritsar-II,94,Higher Secondary,Hindi
SCH0335,2025-09,0.52,3120.0,1,1,Govt. Primary School Kota,Amritsar,Amritsar-II,94,Higher Secondary,Hindi
SCH0335,2025-10,13.2,528.0,1,1,Govt. Primary School Kota,Amritsar,Amritsar-II,94,Higher Secondary,Hindi
SCH0335,2025-11,35.9,1077.0,1,1,Govt. Primary School Kota,Amritsar,Amritsar-II,94,Higher Secondary,Hindi
SCH0335,2025-12,60500.0,6388.0,2,2,Govt. Primary School Kota,Amritsar,Amritsar-II,94,Higher Secondary,Hindi
SCH0335,2026-01,0.0,3885.0,2,2,Govt. Primary School Kota,Amritsar,Amritsar-II,94,Higher Secondary,Hindi
SCH0335,2026-02,0.368,1899.0,2,2,Govt. Primary School Kota,Amritsar,Amritsar-II,94,Higher Secondary,Hindi
SCH0335,2026-03,79877.4,6774.0,4,3,Govt. Primary School Kota,Amritsar,Amritsar-II,94,Higher Secondary,Hindi
SCH0336,2025-06,52.0,1560.0,1,1,Govt. Middle School Sridhar,Sangrur,Malerkotla,277,Primary,Hindi
SCH0336,2025-09,33.0,1320.0,1,1,Govt. Middle School Sridhar,Sangrur,Malerkotla,277,Primary,Hindi
SCH0336,2025-11,1.04,11457.0,3,3,Govt. Middle School Sridhar,Sangrur,Malerkotla,277,Primary,Hindi
SCH0336,2025-12,1.498,7695.0,3,2,Govt. Middle School Sridhar,Sangrur,Malerkotla,277,Primary,Hindi
SCH0336,2026-01,15.058,2142.0,2,2,Govt. Middle School Sridhar,Sangrur,Malerkotla,277,Primary,Hindi
SCH0336,2026-02,20.4,2448.0,1,1,Govt. Middle School Sridhar,Sangrur,Malerkotla,277,Primary,Hindi
SCH0336,2026-03,39.8,5856.0,2,2,Govt. Middle School Sridhar,Sangrur,Malerkotla,277,Primary,Hindi
SCH0337,2025-04,58455.8,4620.0,4,4,Govt. Elementary School Bora,Ludhiana,Ludhiana-II,207,Upper Primary,English
SCH0337,2025-06,38510.7,1861.0,2,2,Govt. Elementary School Bora,Ludhiana,Ludhiana-II,207,Upper Primary,English
SCH0337,2025-07,0.0,6960.0,1,1,Govt. Elementary School Bora,Ludhiana,Ludhiana-II,207,Upper Primary,English
SCH0337,2025-08,19.648000000000003,5460.0,3,3,Govt. Elementary School Bora,Ludhiana,Ludhiana-II,207,Upper Primary,English
SCH0337,2025-09,34600.0,4152.0,1,1,Govt. Elementary School Bora,Ludhiana,Ludhiana-II,207,Upper Primary,English
SCH0337,2025-10,0.0,5523.0,2,2,Govt. Elementary School Bora,Ludhiana,Ludhiana-II,207,Upper Primary,English
SCH0337,2025-11,0.216,1296.0,1,1,Govt. Elementary School Bora,Ludhiana,Ludhiana-II,207,Upper Primary,English
SCH0337,2025-12,28.5,3420.0,2,2,Govt. Elementary School Bora,Ludhiana,Ludhiana-II,207,Upper Primary,English
SCH0337,2026-02,22011.902000000002,7785.0,5,4,Govt. Elementary School Bora,Ludhiana,Ludhiana-II,207,Upper Primary,English
SCH0337,2026-03,109700.0,9465.0,4,4,Govt. Elementary School Bora,Ludhiana,Ludhiana-II,207,Upper Primary,English
SCH0338,2025-05,23.272000000000002,2421.0,2,1,Govt. Senior Secondary School Wali,Bathinda,Unknown,55,Higher Secondary,Punjabi
SCH0338,2025-06,55700.0,7872.0,2,2,Govt. Senior Secondary School Wali,Bathinda,Unknown,55,Higher Secondary,Punjabi
SCH0338,2025-07,43446.1,5885.0,2,2,Govt. Senior Secondary School Wali,Bathinda,Unknown,55,Higher Secondary,Punjabi
SCH0338,2025-08,0.932,4194.0,1,1,Govt. Senior Secondary School Wali,Bathinda,Unknown,55,Higher Secondary,Punjabi
SCH0338,2025-09,14540.9,5421.0,2,2,Govt. Senior Secondary School Wali,Bathinda,Unknown,55,Higher Secondary,Punjabi
SCH0338,2025-10,44.1,5292.0,1,1,Govt. Senior Secondary School Wali,Bathinda,Unknown,55,Higher Secondary,Punjabi
SCH0338,2025-11,0.0,4500.0,1,1,Govt. Senior Secondary School Wali,Bathinda,Unknown,55,Higher Secondary,Punjabi
SCH0338,2025-12,23101.158,3062.0,3,3,Govt. Senior Secondary School Wali,Bathinda,Unknown,55,Higher Secondary,Punjabi
SCH0338,2026-01,11.1,1332.0,2,2,Govt. Senior Secondary School Wali,Bathinda,Unknown,55,Higher Secondary,Punjabi
SCH0338,2026-02,56800.0,1704.0,1,1,Govt. Senior Secondary School Wali,Bathinda,Unknown,55,Higher Secondary,Punjabi
SCH0338,2026-03,39.653999999999996,17808.0,4,4,Govt. Senior Secondary School Wali,Bathinda,Unknown,55,Higher Secondary,Punjabi
SCH0339,2025-04,20.0,12203.0,4,3,Govt. Elementary School Zacharia,Jalandhar,Jalandhar-I,46,Upper Primary,Punjabi
SCH0339,2025-05,105.30000000000001,13240.0,5,5,Govt. Elementary School Zacharia,Jalandhar,Jalandhar-I,46,Upper Primary,Punjabi
SCH0339,2025-06,0.0,0.0,1,1,Govt. Elementary School Zacharia,Jalandhar,Jalandhar-I,46,Upper Primary,Punjabi
SCH0339,2025-07,42900.232,4209.0,2,2,Govt. Elementary School Zacharia,Jalandhar,Jalandhar-I,46,Upper Primary,Punjabi
SCH0339,2025-08,0.288,0.0,1,1,Govt. Elementary School Zacharia,Jalandhar,Jalandhar-I,46,Upper Primary,Punjabi
SCH0339,2025-09,80.328,7336.0,4,3,Govt. Elementary School Zacharia,Jalandhar,Jalandhar-I,46,Upper Primary,Punjabi
SCH0339,2025-11,25.6,768.0,1,1,Govt. Elementary School Zacharia,Jalandhar,Jalandhar-I,46,Upper Primary,Punjabi
SCH0339,2025-12,0.648,972.0,1,1,Govt. Elementary School Zacharia,Jalandhar,Jalandhar-I,46,Upper Primary,Punjabi
SCH0339,2026-01,26.759999999999998,777.0,2,2,Govt. Elementary School Zacharia,Jalandhar,Jalandhar-I,46,Upper Primary,Punjabi
SCH0339,2026-02,118.2,9153.0,4,4,Govt. Elementary School Zacharia,Jalandhar,Jalandhar-I,46,Upper Primary,Punjabi
SCH0339,2026-03,12600.446,6159.0,3,3,Govt. Elementary School Zacharia,Jalandhar,Jalandhar-I,46,Upper Primary,Punjabi
SCH0340,2025-04,60.449999999999996,8613.0,3,3,Govt. Elementary School Manda,Bathinda,Bathinda,51,Upper Primary,Punjabi
SCH0340,2025-05,2.384,14027.0,4,3,Govt. Elementary School Manda,Bathinda,Bathinda,51,Upper Primary,Punjabi
SCH0340,2025-06,17.6,4043.0,3,3,Govt. Elementary School Manda,Bathinda,Bathinda,51,Upper Primary,Punjabi
SCH0340,2025-07,35.972,14406.0,4,3,Govt. Elementary School Manda,Bathinda,Bathinda,51,Upper Primary,Punjabi
SCH0340,2025-08,21.5,645.0,1,1,Govt. Elementary School Manda,Bathinda,Bathinda,51,Upper Primary,Punjabi
SCH0340,2025-09,0.852,1704.0,1,1,Govt. Elementary School Manda,Bathinda,Bathinda,51,Upper Primary,Punjabi
SCH0340,2025-10,41.25,7020.0,2,2,Govt. Elementary School Manda,Bathinda,Bathinda,51,Upper Primary,Punjabi
SCH0340,2026-01,47500.0,5700.0,1,1,Govt. Elementary School Manda,Bathinda,Bathinda,51,Upper Primary,Punjabi
SCH0340,2026-02,50.8,4572.0,1,1,Govt. Elementary School Manda,Bathinda,Bathinda,51,Upper Primary,Punjabi
SCH0340,2026-03,88.5,5490.0,2,2,Govt. Elementary School Manda,Bathinda,Bathinda,51,Upper Primary,Punjabi
SCH0341,2025-04,86.9,6831.0,3,3,Govt. Elementary School Virk,Moga,Moga-I,61,Primary,Punjabi
SCH0341,2025-06,36.684,0.0,2,2,Govt. Elementary School Virk,Moga,Moga-I,61,Primary,Punjabi
SCH0341,2025-07,0.258,1809.0,2,2,Govt. Elementary School Virk,Moga,Moga-I,61,Primary,Punjabi
SCH0341,2025-08,1.02,7040.0,3,3,Govt. Elementary School Virk,Moga,Moga-I,61,Primary,Punjabi
SCH0341,2025-09,46.294,6036.0,3,3,Govt. Elementary School Virk,Moga,Moga-I,61,Primary,Punjabi
SCH0341,2025-10,88000.0,3516.0,3,3,Govt. Elementary School Virk,Moga,Moga-I,61,Primary,Punjabi
SCH0341,2025-11,0.83,3735.0,1,1,Govt. Elementary School Virk,Moga,Moga-I,61,Primary,Punjabi
SCH0341,2025-12,0.0,6516.0,2,2,Govt. Elementary School Virk,Moga,Moga-I,61,Primary,Punjabi
SCH0341,2026-01,0.0,3792.0,1,1,Govt. Elementary School Virk,Moga,Moga-I,61,Primary,Punjabi
SCH0341,2026-02,0.0,420.0,1,1,Govt. Elementary School Virk,Moga,Moga-I,61,Primary,Punjabi
SCH0341,2026-03,23.9,7506.0,2,2,Govt. Elementary School Virk,Moga,Moga-I,61,Primary,Punjabi
SCH0342,2025-04,1.158,7875.0,2,2,Govt. Senior Secondary School Kashyap,Sangrur,Sangrur,235,Upper Primary,Punjabi
SCH0342,2025-05,2.786,16473.0,4,4,Govt. Senior Secondary School Kashyap,Sangrur,Sangrur,235,Upper Primary,Punjabi
SCH0342,2025-06,37.2,5592.0,3,3,Govt. Senior Secondary School Kashyap,Sangrur,Sangrur,235,Upper Primary,Punjabi
SCH0342,2025-07,14.4,3816.0,2,1,Govt. Senior Secondary School Kashyap,Sangrur,Sangrur,235,Upper Primary,Punjabi
SCH0342,2025-09,129700.0,9058.0,4,4,Govt. Senior Secondary School Kashyap,Sangrur,Sangrur,235,Upper Primary,Punjabi
SCH0342,2025-10,64.1,2835.0,3,2,Govt. Senior Secondary School Kashyap,Sangrur,Sangrur,235,Upper Primary,Punjabi
SCH0342,2025-11,10.6,4017.0,2,2,Govt. Senior Secondary School Kashyap,Sangrur,Sangrur,235,Upper Primary,Punjabi
SCH0342,2025-12,36300.0,2631.0,2,1,Govt. Senior Secondary School Kashyap,Sangrur,Sangrur,235,Upper Primary,Punjabi
SCH0342,2026-01,0.506,3708.0,2,1,Govt. Senior Secondary School Kashyap,Sangrur,Sangrur,235,Upper Primary,Punjabi
SCH0342,2026-02,70.1,7418.0,5,4,Govt. Senior Secondary School Kashyap,Sangrur,Sangrur,235,Upper Primary,Punjabi
SCH0343,2025-05,0.518,777.0,1,1,Govt. Elementary School Bassi,Jalandhar,Jalandhar-I,354,Upper Primary,Hindi
SCH0343,2025-08,18300.732,3660.0,2,2,Govt. Elementary School Bassi,Jalandhar,Jalandhar-I,354,Upper Primary,Hindi
SCH0343,2025-09,0.56,3874.0,2,2,Govt. Elementary School Bassi,Jalandhar,Jalandhar-I,354,Upper Primary,Hindi
SCH0343,2025-10,11.8,1842.0,2,2,Govt. Elementary School Bassi,Jalandhar,Jalandhar-I,354,Upper Primary,Hindi
SCH0343,2025-11,24.31,1340.0,2,2,Govt. Elementary School Bassi,Jalandhar,Jalandhar-I,354,Upper Primary,Hindi
SCH0343,2025-12,86.4,1640.0,2,2,Govt. Elementary School Bassi,Jalandhar,Jalandhar-I,354,Upper Primary,Hindi
SCH0343,2026-01,34230.1,4980.0,2,2,Govt. Elementary School Bassi,Jalandhar,Jalandhar-I,354,Upper Primary,Hindi
SCH0343,2026-02,57600.0,5184.0,1,1,Govt. Elementary School Bassi,Jalandhar,Jalandhar-I,354,Upper Primary,Hindi
SCH0343,2026-03,36827.5,11912.0,4,4,Govt. Elementary School Bassi,Jalandhar,Jalandhar-I,354,Upper Primary,Hindi
SCH0344,2025-04,0.0,2252.0,1,1,Govt. Senior Secondary School Bala,Sangrur,Sangrur,84,Upper Primary,Hindi
SCH0344,2025-05,67000.0,3306.0,2,2,Govt. Senior Secondary School Bala,Sangrur,Sangrur,84,Upper Primary,Hindi
SCH0344,2025-06,80500.378,6195.0,3,3,Govt. Senior Secondary School Bala,Sangrur,Sangrur,84,Upper Primary,Hindi
SCH0344,2025-07,0.0,0.0,1,1,Govt. Senior Secondary School Bala,Sangrur,Sangrur,84,Upper Primary,Hindi
SCH0344,2025-08,0.7440000000000001,1116.0,2,2,Govt. Senior Secondary School Bala,Sangrur,Sangrur,84,Upper Primary,Hindi
SCH0344,2025-11,37300.392,1764.0,2,2,Govt. Senior Secondary School Bala,Sangrur,Sangrur,84,Upper Primary,Hindi
SCH0344,2025-12,44644.1,3102.0,2,1,Govt. Senior Secondary School Bala,Sangrur,Sangrur,84,Upper Primary,Hindi
SCH0344,2026-01,0.0,1328.0,1,1,Govt. Senior Secondary School Bala,Sangrur,Sangrur,84,Upper Primary,Hindi
SCH0344,2026-02,21100.652,1822.0,2,1,Govt. Senior Secondary School Bala,Sangrur,Sangrur,84,Upper Primary,Hindi
SCH0344,2026-03,0.0,4725.0,1,1,Govt. Senior Secondary School Bala,Sangrur,Sangrur,84,Upper Primary,Hindi
SCH0345,2025-04,14200.0,1680.0,3,3,Govt. Elementary School Mangal,Ludhiana,Machhiwara,440,Higher Secondary,Hindi
SCH0345,2025-05,31.4,3812.0,3,3,Govt. Elementary School Mangal,Ludhiana,Machhiwara,440,Higher Secondary,Hindi
SCH0345,2025-07,1.2,3246.0,2,2,Govt. Elementary School Mangal,Ludhiana,Machhiwara,440,Higher Secondary,Hindi
SCH0345,2025-08,59.0,6633.0,2,2,Govt. Elementary School Mangal,Ludhiana,Machhiwara,440,Higher Secondary,Hindi
SCH0345,2025-09,38.886,5301.0,3,2,Govt. Elementary School Mangal,Ludhiana,Machhiwara,440,Higher Secondary,Hindi
SCH0345,2025-11,47300.0,1419.0,1,1,Govt. Elementary School Mangal,Ludhiana,Machhiwara,440,Higher Secondary,Hindi
SCH0345,2025-12,42400.0,5088.0,1,1,Govt. Elementary School Mangal,Ludhiana,Machhiwara,440,Higher Secondary,Hindi
